STATECENSUS,IND,State,"Industry Name ",observations,employment,members,covered
12,4370,"New Hampshire","Paper and paper products, merchant wholesalers",8,452.538778333333,0,0
12,4380,"New Hampshire","Drugs, sundries, and chemical and allied products, merchant wholesalers",20,1101.699635,43.7853516666667,43.7853516666667
12,4390,"New Hampshire","Apparel, piece goods, and notions, merchant wholesalers",14,813.17873,0,0
12,4470,"New Hampshire","Groceries and related products, merchant wholesalers",94,5165.06123333333,329.987641666667,386.826198333333
12,4480,"New Hampshire","Farm product raw materials, merchant wholesalers",1,45.4017433333333,0,0
12,4490,"New Hampshire","Petroleum and petroleum products, merchant wholesalers",17,1006.16060166667,50.1352683333333,50.1352683333333
12,4560,"New Hampshire","Alcoholic beverages, merchant wholesalers",6,309.882213333333,0,0
12,4570,"New Hampshire","Farm supplies, merchant wholesalers",1,59.3874933333333,0,0
12,4580,"New Hampshire","Miscellaneous nondurable goods, merchant wholesalers",14,678.672961666667,0,0
12,4585,"New Hampshire","Wholesale electronics markets, agents and brokers",2,110.322715,0,0
12,4670,"New Hampshire","Automobile dealers",129,7131.55239666667,57.9052633333333,57.9052633333333
12,4680,"New Hampshire","Other motor vehicle dealers",20,962.948793333334,0,0
12,4690,"New Hampshire","Auto parts, accessories, and tire stores",45,2469.69257166667,62.1519966666667,62.1519966666667
12,4770,"New Hampshire","Furniture and home furnishings stores",43,2334.55665666667,0,0
12,4780,"New Hampshire","Household appliance stores",5,258.473628333333,0,0
12,4795,"New Hampshire","Electronics stores",49,2895.510915,0,0
12,4870,"New Hampshire","Building material and supplies dealers",127,7102.830945,52.5908933333333,52.5908933333333
12,4880,"New Hampshire","Hardware stores",46,2340.61198666667,64.0263666666667,64.0263666666667
12,4890,"New Hampshire","Lawn and garden equipment and supplies stores",32,1717.30497,0,0
12,4971,"New Hampshire","Supermarkets and other grocery (except convenience) stores",41,2780.36186666667,0,0
12,4972,"New Hampshire","Convenience Stores",8,484.325425,0,0
12,4980,"New Hampshire","Specialty food stores",19,1127.91593333333,0,0
12,4990,"New Hampshire","Beer, wine, and liquor stores",15,820.498078333333,97.3378683333334,97.3378683333334
12,5070,"New Hampshire","Pharmacies and drug stores",64,3673.72825833333,0,0
12,5080,"New Hampshire","Health and personal care, except drug, stores",20,1177.56080333333,0,0
12,5090,"New Hampshire","Gasoline stations",23,1318.60884666667,0,0
12,5170,"New Hampshire","Clothing stores",65,3739.80390333333,59.8794133333333,59.8794133333333
12,5180,"New Hampshire","Shoe stores",16,973.441916666667,0,0
12,5190,"New Hampshire","Jewelry, luggage, and leather goods stores",12,677.31117,0,0
12,5275,"New Hampshire","Sporting goods, camera, and hobby and toy stores",46,2531.78899666667,0,0
12,5280,"New Hampshire","Sewing, needlework and piece goods stores",2,116.526641666667,0,0
12,5295,"New Hampshire","Musical instrument and supplies stores",3,189.759186666667,0,0
12,5370,"New Hampshire","Book stores and news dealers",11,665.063385,0,0
12,5381,"New Hampshire","Department stores",2,128.590328333333,0,0
12,5391,"New Hampshire","General merchandise stores, including warehouse clubs and supercenters",24,1431.64914666667,0,40.164525
12,5470,"New Hampshire",Florists,7,368.042778333333,0,0
12,5480,"New Hampshire","Office supplies and stationery stores",17,966.464846666667,48.176895,48.176895
12,5490,"New Hampshire","Used merchandise stores",16,941.560391666667,0,0
12,5570,"New Hampshire","Gift, novelty, and souvenir shops",12,655.006878333333,0,0
12,5580,"New Hampshire","Miscellaneous retail stores",32,1718.720175,0,0
12,5593,"New Hampshire","Electronic shopping and mail-order houses",3,189.39781,0,0
12,5670,"New Hampshire","Vending machine operators",2,118.463633333333,0,0
12,5680,"New Hampshire","Fuel dealers",32,1692.972845,0,0
12,5790,"New Hampshire","Not specified retail trade",10,540.493238333333,0,0
12,6070,"New Hampshire","Air transportation",41,2088.64752166667,1488.56573666667,1533.752855
12,6080,"New Hampshire","Rail transportation",5,320.518418333333,259.58654,259.58654
12,6090,"New Hampshire","Water transportation",2,99.0111683333334,0,0
12,6170,"New Hampshire","Truck transportation",87,4899.69954333333,332.166071666667,385.665241666667
12,6180,"New Hampshire","Bus service and urban transit",54,2853.27231166667,989.786006666667,989.786006666667
12,6190,"New Hampshire","Taxi and limousine service",27,1397.49652166667,98.8417633333333,98.8417633333333
12,6280,"New Hampshire","Scenic and sightseeing transportation",1,42.4263066666667,0,0
12,6290,"New Hampshire","Services incidental to transportation",42,2323.85735166667,429.033731666667,534.604511666667
12,6370,"New Hampshire","Postal Service",61,3307.09942833333,2319.33069,2415.61263166667
12,6380,"New Hampshire","Couriers and messengers",73,4025.64156166667,1635.73929833333,1635.73929833333
12,6390,"New Hampshire","Warehousing and storage",28,1478.8404,131.249483333333,131.249483333333
12,6470,"New Hampshire","Newspaper publishers",13,669.961501666667,210.513951666667,210.513951666667
12,6480,"New Hampshire","Periodical, book, and directory publishers",22,1164.34837,49.2520116666667,49.2520116666667
12,6490,"New Hampshire","Software publishers",13,639.90104,0,0
12,6570,"New Hampshire","Motion pictures and video industries",15,905.888998333333,64.1986783333333,64.1986783333333
12,6670,"New Hampshire","Broadcasting (except internet)",65,3654.44467166667,263.219596666667,263.219596666667
12,6672,"New Hampshire","Internet publishing and broadcasting and web search portals",4,214.878093333333,0,0
12,6680,"New Hampshire","Wired telecommunications carriers",24,1331.80261833333,271.537181666667,271.537181666667
12,6690,"New Hampshire","Telecommunications, except wired telecommunications carriers",24,1303.89661166667,71.245465,71.245465
12,6695,"New Hampshire","Data processing, hosting, and related services",15,800.041921666667,0,0
12,6770,"New Hampshire","Libraries and archives",26,1381.22157166667,108.859401666667,108.859401666667
12,6780,"New Hampshire","Other information services, except libraries and archives, and internet publish",1,50.1406866666667,0,0
12,6870,"New Hampshire","Banking and related activities",120,6464.77155333333,145.139915,145.139915
12,6880,"New Hampshire","Savings institutions, including credit unions",36,2036.51446666667,0,0
12,6890,"New Hampshire","Non-depository credit and related activities",49,2661.13233833333,0,0
12,6970,"New Hampshire","Securities, commodities, funds, trusts, and other financial investments",130,7059.65903,0,39.876595
12,6991,"New Hampshire","Insurance carriers",29,1684.28553666667,0,0
12,6992,"New Hampshire","Agencies, brokerages, and other insurance related activities",10,566.051656666667,59.90494,59.90494
12,7071,"New Hampshire","Lessors of real estate, and offices of real estate agents and brokers",26,1581.53850666667,63.1228083333333,63.1228083333333
12,7072,"New Hampshire","Real estate property managers, offices of real estate appraisers, and other act",17,1063.49923833333,0,0
12,7080,"New Hampshire","Automotive equipment rental and leasing",9,550.065966666667,0,0
12,7181,"New Hampshire","Other consumer goods rental",4,216.540536666667,0,0
12,7190,"New Hampshire","Commercial, industrial, and other intangible assets rental and leasing",7,347.443606666667,0,0
12,7270,"New Hampshire","Legal services",79,4355.61862833333,61.2317083333333,105.608075
12,7280,"New Hampshire","Accounting, tax preparation, bookkeeping and payroll services",78,4220.36103833333,37.74273,37.74273
12,7290,"New Hampshire","Architectural, engineering, and related services",151,8132.670015,116.916853333333,170.200218333333
12,7370,"New Hampshire","Specialized design services",15,842.665175,0,0
12,7380,"New Hampshire","Computer systems design and related services",336,18385.5770116667,51.0086833333333,106.894341666667
12,7390,"New Hampshire","Management, scientific and technical consulting services",84,4710.18548833333,42.3826383333333,42.3826383333333
12,7460,"New Hampshire","Scientific research and development services",56,3195.14239166667,55.8856583333333,55.8856583333333
12,7470,"New Hampshire","Advertising and related services",25,1330.657565,0,0
12,7480,"New Hampshire","Veterinary services",38,2030.16668333333,0,0
12,7490,"New Hampshire","Other professional, scientific and technical services",28,1533.070565,0,0
12,7570,"New Hampshire","Management of companies and enterprises",13,707.658971666667,53.0330033333333,53.0330033333333
12,7580,"New Hampshire","Employment services",79,4606.36498166667,196.29088,196.29088
12,7590,"New Hampshire","Business support services",24,1278.411555,0,0
12,7670,"New Hampshire","Travel arrangements and reservation services",15,863.421925,40.720385,40.720385
12,7680,"New Hampshire","Investigation and security services",45,2566.53976,58.061445,58.061445
12,7690,"New Hampshire","Services to buildings and dwellings (except cleaning during construction and im",59,3201.70349833333,0,0
12,7770,"New Hampshire","Landscaping services",98,5847.85924833333,53.8951733333333,53.8951733333333
12,7780,"New Hampshire","Other administrative and other support services",22,1230.85465333333,0,0
12,7790,"New Hampshire","Waste management and remediation services",40,2163.26806666667,0,0
12,7860,"New Hampshire","Elementary and secondary schools",903,47605.2750583334,23241.5184383333,26894.92863
12,7870,"New Hampshire","Colleges and universities, including junior colleges",347,19138.8014683333,2639.03753,3488.38672833333
12,7880,"New Hampshire","Business, technical, and trade schools and training",10,518.503366666667,158.198881666667,158.198881666667
12,7890,"New Hampshire","Other schools and instruction, and educational support services",45,2458.01206833333,144.906756666667,144.906756666667
12,7970,"New Hampshire","Offices of physicians",90,4948.68598833333,249.111411666667,249.111411666667
12,7980,"New Hampshire","Offices of dentists",74,3920.609285,42.31136,42.31136
12,7990,"New Hampshire","Office of chiropractors",4,219.184611666667,0,0
12,8070,"New Hampshire","Offices of optometrists",21,1148.70281666667,0,0
12,8080,"New Hampshire","Offices of other health practitioners",7,408.602316666667,0,0
12,8090,"New Hampshire","Outpatient care centers",148,8134.78413166667,0,205.051983333333
12,8170,"New Hampshire","Home health care services",107,5468.91539166666,45.2252116666667,144.326495
12,8180,"New Hampshire","Other health care services",108,5983.719515,379.07217,498.896216666667
12,8191,"New Hampshire","General medical and surgical hospitals, and specialty (except psychiatric and s",129,8004.20747666667,576.188351666667,679.863496666667
12,8192,"New Hampshire","Psychiatric and substance abuse hospitals",3,176.889385,0,0
12,8270,"New Hampshire","Nursing care facilities (skilled nursing facilities)",186,10436.87967,1089.63591666667,1183.66775666667
12,8290,"New Hampshire","Residential care facilities, except skilled nursing facilities",100,5297.37931833334,306.381161666667,306.381161666667
12,8370,"New Hampshire","Individual and family services",121,6456.009045,40.4580283333333,100.958406666667
12,8380,"New Hampshire","Community food and housing, and emergency services",16,845.406261666667,0,0
12,8390,"New Hampshire","Vocational rehabilitation services",5,238.448718333333,91.3757516666667,91.3757516666667
12,8470,"New Hampshire","Child day care services",83,4678.40193666667,252.443291666667,252.443291666667
12,8561,"New Hampshire","Performing arts companies",1,69.8349733333333,0,0
12,8563,"New Hampshire","Promoters of performing arts, sports, and similar events, agents and managers f",1,48.7580666666667,0,0
12,8570,"New Hampshire","Museums, art galleries, historical sites, and similar institutions",32,1692.14777833333,221.494546666667,283.347121666667
12,8580,"New Hampshire","Bowling centers",1,44.25691,0,0
12,8590,"New Hampshire","Other amusement, gambling, and recreation industries",124,7115.82328333333,106.361923333333,168.237468333333
12,8660,"New Hampshire","Traveler accommodation",85,4614.32731666667,0,0
12,8670,"New Hampshire","Recreational vehicle parks and camps, and rooming and boarding houses, dormitor",18,915.464423333333,0,0
12,8680,"New Hampshire","Restaurants and other food services",663,38957.374425,516.27597,633.036805
12,8690,"New Hampshire","Drinking places, alcoholic beverages",9,548.745841666667,0,0
12,8770,"New Hampshire","Automotive repair and maintenance",99,5429.30735666667,0,45.744065
12,8780,"New Hampshire","Car washes",4,235.885235,0,0
12,8790,"New Hampshire","Electronic and precision equipment repair and maintenance",5,266.862716666667,0,53.9341933333333
12,8870,"New Hampshire","Commercial and industrial machinery and equipment repair and maintenance",18,931.73758,63.9751316666667,63.9751316666667
12,8891,"New Hampshire","Personal and household goods repair and maintenance",3,208.689956666667,0,0
12,8970,"New Hampshire","Barber shops",2,126.284178333333,0,0
12,8980,"New Hampshire","Beauty salons",35,2018.96047833333,0,0
12,8990,"New Hampshire","Nail salons and other personal care services",4,207.594768333333,0,0
12,9070,"New Hampshire","Dry cleaning and laundry services",21,1180.13807166667,0,0
12,9080,"New Hampshire","Funeral homes, and cemeteries and crematories",6,344.81568,0,0
12,9090,"New Hampshire","Other personal services",18,1042.61878666667,115.579458333333,115.579458333333
12,9160,"New Hampshire","Religious organizations",55,2816.75495333333,41.19798,41.19798
12,9170,"New Hampshire","Civic, social, advocacy organizations, and grantmaking and giving services",72,3961.72461166667,0,0
12,9180,"New Hampshire","Labor unions",3,154.019815,40.585845,40.585845
12,9190,"New Hampshire","Business, professional, political, and similar organizations",5,275.269306666667,0,0
12,9290,"New Hampshire","Private households",37,1889.62998666667,0,0
12,9370,"New Hampshire","Executive offices and legislative bodies",80,4128.71084666667,882.17326,1054.821655
12,9380,"New Hampshire","Public finance activities",31,1637.58072,827.4485,965.498186666667
12,9390,"New Hampshire","Other general government and support",7,401.047606666667,152.173756666667,152.173756666667
12,9470,"New Hampshire","Justice, public order, and safety activities",184,10002.81395,5534.37577666667,5885.31455
12,9480,"New Hampshire","Administration of human resource programs",81,4514.254255,1801.93819,2014.23092333333
